date,province_thai,province_eng,region_thai,region_eng,variable,value
1/1/2022,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,occupancy_rate,55.74
1/1/2022,พะเยา,Phayao ,ภาคเหนือ,north,occupancy_rate,58.03
1/1/2022,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,occupancy_rate,60.52
1/1/2022,แพร่,Phrae ,ภาคเหนือ,north,occupancy_rate,64.1
1/1/2022,ลำปาง,Lampang ,ภาคเหนือ,north,occupancy_rate,52.49
1/1/2022,ลำพูน,Lamphun ,ภาคเหนือ,north,occupancy_rate,49.51
1/1/2022,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,occupancy_rate,50.59
1/1/2022,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,occupancy_rate,36.87
1/1/2022,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,occupancy_rate,31.64
1/1/2022,สุโขทัย,Sukhothai ,ภาคเหนือ,north,occupancy_rate,34.58
1/1/2022,น่าน,Nan ,ภาคเหนือ,north,occupancy_rate,71.89
1/1/2022,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,38.23
1/1/2022,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,46.42
1/1/2022,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,31.56
1/1/2022,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,54.27
1/1/2022,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,48.67
1/1/2022,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,61.59
1/1/2022,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,17.66
1/1/2022,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,38.43
1/1/2022,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,28.15
1/1/2022,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,37.26
1/1/2022,ศรีสะเกษ,Sisaket ,ภาคใต้,south,occupancy_rate,43.7
1/1/2022,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,32
1/1/2022,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,49.37
1/1/2022,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,64.89
1/1/2022,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,41.58
1/1/2022,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,43.18
1/1/2022,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,30.22
1/1/2022,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,37.71
1/1/2022,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,37.36
1/1/2022,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,18.85
1/1/2023,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,occupancy_rate,75.02
1/1/2023,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,occupancy_rate,67.29
1/1/2023,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,occupancy_rate,48.32
1/1/2023,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,occupancy_rate,79.78
1/1/2023,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,occupancy_rate,69.54
1/1/2023,ราชบุรี,Ratchaburi ,ภาคกลาง,central,occupancy_rate,65.05
1/1/2023,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,occupancy_rate,51.03
1/1/2023,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,occupancy_rate,59.93
1/1/2023,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,occupancy_rate,44.25
1/1/2023,ชัยนาท,Chainat ,ภาคกลาง,central,occupancy_rate,42.77
1/1/2023,นนทบุรี,Nonthaburi ,ภาคกลาง,central,occupancy_rate,55.17
1/1/2023,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,occupancy_rate,43.47
1/1/2023,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,occupancy_rate,62.82
1/1/2023,ลพบุรี,Lopburi ,ภาคกลาง,central,occupancy_rate,58.27
1/1/2023,สระบุรี,Saraburi ,ภาคกลาง,central,occupancy_rate,60.06
1/1/2023,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,occupancy_rate,40.28
1/1/2023,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,occupancy_rate,65.77
1/1/2023,อ่างทอง,Ang Thong ,ภาคกลาง,central,occupancy_rate,44.76
1/1/2023,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,occupancy_rate,59.21
1/1/2023,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,occupancy_rate,41.64
1/1/2023,ชลบุรี,Chonburi ,ภาคตะวันออก,east,occupancy_rate,78.58
1/1/2023,ตราด,Trat ,ภาคตะวันออก,east,occupancy_rate,55.73
1/1/2023,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,occupancy_rate,63.53
1/1/2023,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,occupancy_rate,46.79
1/1/2023,ระยอง,Rayong ,ภาคตะวันออก,east,occupancy_rate,69.39
1/1/2023,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,occupancy_rate,48.48
1/1/2023,กระบี่,Krabi ,ภาคใต้,south,occupancy_rate,66.42
1/1/2023,ชุมพร,Chumphon ,ภาคใต้,south,occupancy_rate,58.61
1/1/2023,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,occupancy_rate,63.46
1/1/2023,พังงา,Phang Nga ,ภาคใต้,south,occupancy_rate,68.35
1/1/2023,ภูเก็ต,Phuket ,ภาคใต้,south,occupancy_rate,82.7
1/1/2023,ระนอง,Ranong ,ภาคใต้,south,occupancy_rate,54.25
1/1/2023,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,occupancy_rate,72.6
1/1/2023,ตรัง,Trang ,ภาคใต้,south,occupancy_rate,54.87
1/1/2023,นราธิวาส,Narathiwat ,ภาคใต้,south,occupancy_rate,51.59
1/1/2023,ปัตตานี,Pattani ,ภาคใต้,south,occupancy_rate,39.33
1/1/2023,พัทลุง,Phatthalung ,ภาคใต้,south,occupancy_rate,61.95
1/1/2023,ยะลา,Yala ,ภาคใต้,south,occupancy_rate,73.14
1/1/2023,สงขลา,Songkhla ,ภาคใต้,south,occupancy_rate,65.84
1/1/2023,สตูล,Satun ,ภาคใต้,south,occupancy_rate,58.49
1/1/2023,เชียงราย,Chiang Rai ,ภาคเหนือ,north,occupancy_rate,89.16
1/1/2023,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,occupancy_rate,92.89
1/1/2023,น่าน,Nan ,ภาคเหนือ,north,occupancy_rate,90.83
1/1/2023,พะเยา,Phayao ,ภาคเหนือ,north,occupancy_rate,74.38
1/1/2023,แพร่,Phrae ,ภาคเหนือ,north,occupancy_rate,69.72
1/1/2023,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,occupancy_rate,63.84
1/1/2023,ลำปาง,Lampang ,ภาคเหนือ,north,occupancy_rate,72.86
1/1/2023,ลำพูน,Lamphun ,ภาคเหนือ,north,occupancy_rate,75.02
1/1/2023,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,occupancy_rate,39.22
1/1/2023,ตาก,Tak ,ภาคเหนือ,north,occupancy_rate,75.41
1/1/2023,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,occupancy_rate,55.83
1/1/2023,พิจิตร,Phichit ,ภาคเหนือ,north,occupancy_rate,54.78
1/1/2023,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,occupancy_rate,57.24
1/1/2023,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,occupancy_rate,65.17
1/1/2023,สุโขทัย,Sukhothai ,ภาคเหนือ,north,occupancy_rate,39.87
1/1/2023,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,occupancy_rate,42.71
1/1/2023,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,occupancy_rate,51.65
1/1/2023,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,46.31
1/1/2023,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,60.82
1/1/2023,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,73.6
1/1/2023,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,54.78
1/1/2023,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,60.13
1/1/2023,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,63.17
1/1/2023,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,52.24
1/1/2023,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,64.41
1/1/2023,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,36.73
1/1/2023,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,68.51
1/1/2023,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,47.77
1/1/2023,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,69.07
1/1/2023,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,73.5
1/1/2023,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,54.08
1/1/2023,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,39.57
1/1/2023,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,63.56
1/1/2023,ศรีสะเกษ,Sisaket ,ภาคใต้,south,occupancy_rate,42.94
1/1/2023,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,58.08
1/1/2023,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,39.46
1/1/2023,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,48.11
2/1/2019,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,occupancy_rate,89.19
2/1/2019,ลพบุรี,Lopburi ,ภาคกลาง,central,occupancy_rate,62.81
2/1/2019,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,occupancy_rate,72.6
2/1/2019,สระบุรี,Saraburi ,ภาคกลาง,central,occupancy_rate,66.38
2/1/2019,ชัยนาท,Chainat ,ภาคกลาง,central,occupancy_rate,77.15
2/1/2019,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,occupancy_rate,70.39
2/1/2019,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,occupancy_rate,66.71
2/1/2019,อ่างทอง,Ang Thong ,ภาคกลาง,central,occupancy_rate,72.54
2/1/2019,นนทบุรี,Nonthaburi ,ภาคกลาง,central,occupancy_rate,74.15
2/1/2019,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,occupancy_rate,57.36
2/1/2019,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,occupancy_rate,71.55
2/1/2019,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,occupancy_rate,64.65
2/1/2019,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,occupancy_rate,65.02
2/1/2019,ราชบุรี,Ratchaburi ,ภาคกลาง,central,occupancy_rate,60.73
2/1/2019,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,occupancy_rate,75.13
2/1/2019,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,occupancy_rate,70.44
2/1/2019,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,occupancy_rate,90.48
2/1/2019,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,occupancy_rate,77.28
2/1/2019,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,occupancy_rate,52.86
2/1/2019,ชลบุรี,Chonburi ,ภาคตะวันออก,east,occupancy_rate,87.85
2/1/2019,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,occupancy_rate,65.38
2/1/2019,ตราด,Trat ,ภาคตะวันออก,east,occupancy_rate,82.58
2/1/2019,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,occupancy_rate,61.42
2/1/2019,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,occupancy_rate,64.61
2/1/2019,ระยอง,Rayong ,ภาคตะวันออก,east,occupancy_rate,73.23
2/1/2019,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,occupancy_rate,61.7
2/1/2019,ภูเก็ต,Phuket ,ภาคใต้,south,occupancy_rate,86.38
2/1/2019,พัทลุง,Phatthalung ,ภาคใต้,south,occupancy_rate,71.3
2/1/2019,ตรัง,Trang ,ภาคใต้,south,occupancy_rate,84.56
2/1/2019,ระนอง,Ranong ,ภาคใต้,south,occupancy_rate,67.5
2/1/2019,ชุมพร,Chumphon ,ภาคใต้,south,occupancy_rate,64.59
2/1/2019,ปัตตานี,Pattani ,ภาคใต้,south,occupancy_rate,79.58
